id,cause,district,state,severity,localupdatetime,advisorymessage,isbidirectional,trafficpattern,head_latitude,head_longitude,tail_latitude,tail_longitude,route,type
129364,Snowing with Slippery Sections,Fort George District,Ongoing,Normal,02/24/2012 13:04:57,"Snowing with Slippery Sections from McLeod Lake to Junction with Highway 39, south of MacKenzie (16.3 km). Updated Fri Feb 24 at 1:04 pm. (ID# 129364)",1,None,55.1193698,-122.9586183,54.99301659,-123.033158,Highway 97 Both directions,Road Condition
139723,Compact Snow with Slippery Sections,Okanagan Shuswap District,Ongoing,Normal,12/09/2012 4:55,Compact Snow with Slippery Sections 30 km west of Monashee Summit to Monashee Summit (30 km). Updated Sun Dec 9 at 4:55 am. (ID# 139723),1,None,50.05377379,-118.3994344,50.17078142,-118.5255931,Highway 6EW Both directions,Road Condition
140801,Slushy Sections,West Kootenay District,Ongoing,Normal,12/23/2012 20:11:59,Slushy Sections from Westbridge to Beaverdell (34.7 km). Updated Sun Dec 23 at 8:11 pm. (ID# 140801),1,None,49.43434218,-119.0884713,49.16913744,-118.9757284,Highway 33 Both directions,Road Condition
123848,Compact Ice,Cariboo District,Ongoing,Normal,01/06/2012 8:46,"Compact Ice from Bralorne to Junction with Highway 99, in Lillooet (120.9 km). Updated Fri Jan 6 at 8:46 am. (ID# 123848)",1,None,50.68059216,-121.9338746,50.76049353,-122.7822946,Highway 40 Both directions,Road Condition
130639,Slippery Sections,Rocky Mountain District,Ongoing,Normal,03/11/2012 0:08,Slippery Sections from Brisco to Golden (77.4 km). Updated Sun Mar 11 at 12:08 am. (ID# 130639),1,None,51.30697608,-116.9657173,50.82535265,-116.2683431,Highway 95 Both directions,Road Condition
122629,Compact Snow with Slippery Sections,Bulkley Stikine District,Ongoing,Normal,01/18/2012 12:17:34,"Compact Snow with Slippery Sections from Junction with Highway 51 and Boulder, in Dease Lake to Dease River Bridge (67.3 km). Updated Wed Jan 18 at 12:17 pm. (ID# 122629)",1,None,58.94423434,-129.8668664,58.43460727,-129.9874032,Highway 37 Both directions,Road Condition
128075,Black Ice,Rocky Mountain District,Ongoing,Normal,02/18/2012 00:23:51,Black Ice from Revelstoke to Mica Dam (144.8 km). Updated Sat Feb 18 at 12:23 am. (ID# 128075),1,None,52.04700262,-118.5932295,51.01426121,-118.2129307,Highway 23 Both directions,Road Condition
133615,Wildlife on Road,Okanagan Shuswap District,Ongoing,Normal,08/05/2012 14:30,Wildlife on Road from Junction Highway 97 in Monte Creek to 4 km east of Sorrento (53.1 km). Updated on Sun Aug 5 at 2:30 pm. (ID# 133615),1,None,50.87883495,-119.402333,50.64935685,-119.9554209,Highway 1 Both directions,Incident
139824,Compact Snow with Slippery Sections,Peace District,Ongoing,Normal,12/12/2012 12:56,Compact Snow with Slippery Sections from Tumbler Ridge to Arras (98.7 km). Updated Wed Dec 12 at 12:56 pm. (ID# 139824),1,None,55.75739967,-120.5582562,55.1114161,-120.9704764,Highway 52 Both directions,Road Condition
134163,Flooding,Fort George District,Ongoing,Major,06/25/2012 04:40:18,"Flooding 26 km east of Junction with Highway 5, in Tete Jaune Cache. The road is reduced to single lane alternating traffic. No detour available. Updated Mon Jun 25 at 4:40 am. (ID# 134163)",1,Single Lane Alternating Traffic,53.02049185,-119.1326707,53.02049185,-119.1326707,Highway 16 Both directions,Road Condition
137272,Debris on Road,Cariboo District,Ongoing,Normal,11/14/2012 01:09:42,"Debris on Road from 24 kilometers north of Lytton to Junction with Highway 99, at Lillooet (38 km). Updated on Wed Nov 14 at 1:09 am. (ID# 137272)",1,None,50.68552783,-121.9194842,50.40757526,-121.6694809,Highway 12 Both directions,Incident
-38053,Electrical Maintenance,Vancouver Island District,Future,Normal,12/18/2012 08:53:38,"Electrical Maintenance 200m north of Sayward Road, in Saanich 9:00 am to 3:00 pm daily starting Dec 19 through Dec 20. Lane closure will be in effect. Expect minor delays. Updated on Tue Dec 18 at 8:53 am. (ID# -38053) ",,Lane Closure,48.53750663,-123.3891924,48.53750663,-123.3891924,Highway 17 Southbound,Future Planned
133594,Wildlife on Road,Okanagan Shuswap District,Ongoing,Normal,07/24/2012 18:02:51,Wildlife on Road 7 km east of Vernon to 7.5 km east of Lumby (25.7 km). Updated on Tue Jul 24 at 6:02 pm. (ID# 133594),1,None,50.25082833,-118.8681705,50.22479173,-119.1964985,Highway 6 E/W Both directions,Incident
137832,Compact Snow with Slippery Sections,Peace District,Ongoing,Normal,11/28/2012 16:52:07,"Compact Snow with Slippery Sections from Tumbler Ridge to Junction with Highway 2, in Tupper (144.4 km). Updated Wed Nov 28 at 4:52 pm. (ID# 137832)",1,None,55.48591815,-120.0324681,55.1114161,-120.9704764,Highway 52E Both directions,Road Condition
126750,Limited Visibility with Fog,Lower Mainland District,Ongoing,Normal,02/02/2012 9:00,Limited Visibility with Fog from Yale to Jackass Mountain Summit (361 metres) (67.6 km). Updated Thu Feb 2 at 9:00 am. (ID# 126750),1,None,50.08125344,-121.5515016,49.56322172,-121.4337409,Highway 1 Both directions,Road Condition
131313,Slippery Sections,Lower Mainland District,Ongoing,Normal,03/14/2012 04:53:07,Slippery Sections 17 km east of Manning Park Lodge to Sunday Summit (18.3 km). Updated Wed Mar 14 at 4:53 am. (ID# 131313),1,None,49.25167143,-120.5848397,49.14032989,-120.6126885,Highway 3 Both directions,Road Condition
136166,Limited Visibility with Fog,Vancouver Island District,Ongoing,Normal,10/31/2012 05:01:54,Limited Visibility with Fog from Mount Washington to Junction of Highway 19 (17.3 km). Updated Wed Oct 31 at 5:01 am. (ID# 136166),1,None,49.72805819,-125.103701,49.7303169,-125.2965162,Mount Washington Road Both directions,Road Condition
-37354,Construction,Thompson Nicola District,Future,Normal,10/23/2012 14:48:26,Construction at Kamloops 3:00 am to 5:00 am on Sun Oct 28. Lane closure will be in effect. Expect up to 5 minute delays. Updated on Tue Oct 23 at 2:48 pm. (ID# -37354) ,1,Lane Closure,50.6682829,-120.3079691,50.6682829,-120.3079691,Highway 1 Both directions,Future Planned
136625,Slushy with Slippery Sections,Rocky Mountain District,Ongoing,Normal,11/07/2012 0:18,Slushy with Slippery Sections from East Boundary of Glacier National Park to West Boundary of Yoho National Park (81.4 km). Updated Wed Nov 7 at 12:18 am. (ID# 136625),1,None,51.23893257,-116.652283,51.46492937,-117.480526,Highway 1 Both directions,Road Condition
135041,Debris on Road,Cariboo District,Ongoing,Normal,11/05/2012 0:39,"Watch for fallen rocks from 24 kilometers north of Lytton to Junction with Highway 99, at Lillooet (38 km). Updated on Mon Nov 5 at 12:39 am. (ID# 135041)",1,None,50.68552783,-121.9194842,50.40757526,-121.6694809,Highway 12 Both directions,Incident
140153,Compact Snow with Slippery Sections,Thompson Nicola District,Ongoing,Normal,12/07/2012 3:35,"Compact Snow with Slippery Sections from 13 kilometers east of Bridge Lake to Junction with Highway 5 North, in Little Fort (35.2 km). Updated Fri Dec 7 at 3:35 am. (ID# 140153)",1,None,51.42395728,-120.2053282,51.47411806,-120.5554352,Highway 24 Both directions,Road Condition
127739,Slippery Sections,Fort George District,Ongoing,Normal,02/12/2012 17:36,Slippery Sections from Salmon Valley to McLeod Lake (112.1 km). Updated Sun Feb 12 at 5:36 pm. (ID# 127739),1,None,54.99301659,-123.033158,54.09845614,-122.6749326,Highway 97 Both directions,Road Condition
124472,Compact Snow,Rocky Mountain District,Ongoing,Normal,01/12/2012 22:26,Compact Snow from Fernie to 25 km east of Fernie (25 km). Updated Thu Jan 12 at 10:26 pm. (ID# 124472),1,None,49.68394444,-114.8894584,49.50327422,-115.0713205,Highway 3 Both directions,Road Condition
124561,Slippery Sections,Fort George District,Ongoing,Normal,01/24/2012 12:04:31,Slippery Sections from Prince George to Salmon Valley (28.1 km). Updated Tue Jan 24 at 12:04 pm. (ID# 124561),1,None,54.09845614,-122.6749326,53.89733785,-122.7679994,Highway 97 Both directions,Road Condition
140067,Compact Snow with Slippery Sections,West Kootenay District,Ongoing,Normal,12/24/2012 13:19:56,Compact Snow with Slippery Sections from New Denver to Retallack (19 km). Updated Mon Dec 24 at 1:19 pm. (ID# 140067),1,None,50.04422498,-117.1542015,49.99145393,-117.3690525,Highway 31A Both directions,Road Condition
126173,Limited Visibility with Blowing Snow,Peace District,Ongoing,Normal,01/28/2012 04:11:46,"Limited Visibility with Blowing Snow from Junction with Highway 39, south of MacKenzie to 29 km south of Junction with Highway 29, in Chetwynd (118.6 km). Updated Sat Jan 28 at 4:11 am. (ID# 126173)",1,None,55.60834689,-122.0294218,55.1193698,-122.9586183,Highway 97 Both directions,Road Condition
139652,Compact Snow with Slushy Sections,Okanagan Shuswap District,Ongoing,Normal,12/03/2012 12:21,"Compact Snow with Slushy Sections from Junction with Highway 3, in Princeton to Gulliford Lake Rest Area (39.1 km). Updated Mon Dec 3 at 12:21 pm. (ID# 139652)",1,None,49.76248347,-120.6439413,49.4581308,-120.5051882,Highway 5A Both directions,Road Condition
140231,Compact Snow,Cariboo District,Ongoing,Normal,12/08/2012 1:09,Compact Snow from Puntzi Lake Road to Alexis Creek (40.7 km). Updated Sat Dec 8 at 1:09 am. (ID# 140231),1,None,52.09919516,-123.5262016,52.12091712,-124.038154,Highway 20 Both directions,Road Condition
133594,Wildlife on Road,Okanagan Shuswap District,Ongoing,Normal,08/31/2012 02:01:30,Wildlife on Road 7 km east of Vernon to 7.5 km east of Lumby (25.7 km). Updated on Fri Aug 31 at 2:01 am. (ID# 133594),1,None,50.25082833,-118.8681705,50.22479173,-119.1964985,Highway 6 E/W Both directions,Incident
136798,Wildlife on Road,Cariboo District,Ongoing,Normal,12/29/2012 00:55:59,Wildlife on Road from 93 Mile to 100 Mile House (10.8 km). Updated on Sat Dec 29 at 12:55 am. (ID# 136798),1,None,51.64959958,-121.2965113,51.57038,-121.3440845,Highway 97 Both directions,Incident
133083,Wildlife on Road,Rocky Mountain District,Ongoing,Normal,05/27/2012 10:12:16,Wildlife on Road from West Boundary of Glacier National Park to East Boundary of Glacier National Park (43.8 km). Updated on Sun May 27 at 10:12 am. (ID# 133083),1,None,51.46491939,-117.4805135,51.20964657,-117.7163374,Highway 1 Both directions,Incident
141218,Compact Snow,Lower Mainland District,Ongoing,Normal,12/15/2012 04:41:26,Compact Snow from Function Junction at Alpha Lake Road to Soo River Bridge (29.9 km). Updated Sat Dec 15 at 4:41 am. (ID# 141218),1,None,50.25775861,-122.8631223,50.08672171,-123.037054,Highway 99 Both directions,Road Condition
122629,Compact Snow with Slippery Sections,Bulkley Stikine District,Ongoing,Normal,01/12/2012 7:27,"Compact Snow with Slippery Sections from Junction with Highway 51 and Boulder, in Dease Lake to Dease River Bridge (67.3 km). Updated Thu Jan 12 at 7:27 am. (ID# 122629)",1,None,58.94423434,-129.8668664,58.43460727,-129.9874032,Highway 37 Both directions,Road Condition
133280,Debris on Road,Okanagan Shuswap District,Ongoing,Normal,09/29/2012 02:03:17,"Watch for falling rock from Junction with Highway 3, in Princeton to Gulliford Lake Rest Area (39.1 km). Updated on Sat Sep 29 at 2:03 am. (ID# 133280)",1,None,49.76248347,-120.6439413,49.4581308,-120.5051882,Highway 5A Both directions,Incident
130441,Compact Snow with Slippery Sections,Vancouver Island District,Ongoing,Normal,03/06/2012 0:22,Compact Snow with Slippery Sections from Tahsis to Gold River (64.7 km). Updated Tue Mar 6 at 12:22 am. (ID# 130441),1,None,49.78201107,-126.0468224,49.92158864,-126.6512997,Head Bay Road Both directions,Road Condition
142580,Compact Snow with Slippery Sections,Peace District,Ongoing,Normal,12/28/2012 08:00:36,"Compact Snow with Slippery Sections from Hudson's Hope to Junction with Highway 97, in Fort St. John (72.3 km). Updated Fri Dec 28 at 8:00 am. (ID# 142580)",1,None,56.30566496,-121.0051119,56.04520786,-121.8885795,Highway 29 Both directions,Road Condition
132533,Debris on Road,Thompson Nicola District,Ongoing,Normal,03/29/2012 23:30:56,"Watch for rocks on road. From Exit 286, Junction with Highway 5, in Merritt to Dot Ranch Cutoff Road - East (33.5 km). Updated on Thu Mar 29 at 11:30 pm. (ID# 132533)",1,None,50.25691657,-121.1027277,50.11190784,-120.788436,Highway 8 Both directions,Incident
116976,Compact Snow with Slippery Sections,Bulkley Stikine District,Ongoing,Normal,02/28/2012 07:53:43,Compact Snow with Slippery Sections from Jade City Maintenance Yard to British Columbia and Yukon Border (118.4 km). Updated Tue Feb 28 at 7:53 am. (ID# 116976),1,None,59.99980532,-129.0526816,59.24779819,-129.6610364,Highway 37 Both directions,Road Condition
138470,Slippery Sections,West Kootenay District,Ongoing,Normal,11/26/2012 05:04:16,Slippery Sections from Ymir to Nelson (26.3 km). Updated Mon Nov 26 at 5:04 am. (ID# 138470),1,None,49.48213658,-117.2925203,49.28710765,-117.224478,Highway 6NS Both directions,Road Condition
124615,Snowing with Slippery Sections,Fort George District,Ongoing,Normal,01/20/2012 12:14:59,Snowing with Slippery Sections from Blue River to 62 km north of Blue River (62 km). Updated Fri Jan 20 at 12:14 pm. (ID# 124615),1,None,52.61207732,-119.1276217,52.10122839,-119.3113303,Highway 5 Both directions,Road Condition
131668,Slippery Sections,West Kootenay District,Ongoing,Normal,03/18/2012 08:45:51,"Slippery Sections from Trail to Junction with Highway 3, in Meadows (29.4 km). Updated Sun Mar 18 at 8:45 am. (ID# 131668)",1,None,49.18772498,-117.420454,49.10038747,-117.7012801,Highway 3B Both directions,Road Condition
132545,Frost Heaves,Bulkley Stikine District,Ongoing,Normal,04/10/2012 12:17,"Frost Heaves from 50 kilometers east of Terrace to Moricetown, 36 kilometers west of Smithers (119.5 km). Updated Tue Apr 10 at 12:17 pm. (ID# 132545)",1,None,55.01884293,-127.3316644,54.84944965,-128.3311427,Highway 16 Both directions,Road Condition
142669,Slippery Sections,Okanagan Shuswap District,Ongoing,Normal,12/28/2012 04:51:46,Slippery Sections 4 km east of Sorrento to 11.5 km west of Sicamous (46.9 km). Updated Fri Dec 28 at 4:51 am. (ID# 142669),1,None,50.79205265,-119.1186412,50.87883412,-119.4023188,Highway 1 Both directions,Road Condition
140399,Compact Snow with Slippery Sections,West Kootenay District,Ongoing,Normal,12/23/2012 08:50:12,Compact Snow with Slippery Sections from Meadow Creek to Gerrard Bridge (41.3 km). Updated Sun Dec 23 at 8:50 am. (ID# 140399),1,None,50.50947207,-117.2763792,50.23932108,-116.9711534,Highway 31 Both directions,Road Condition
117144,Slippery Sections,Bulkley Stikine District,Ongoing,Normal,04/08/2012 12:06,"Slippery Sections from Burnt Trailer-Tanzilla Access to Junction with Highway 37, in Dease Lake (56.3 km). Updated Sun Apr 8 at 12:06 pm. (ID# 117144)",1,None,58.43743815,-129.9959564,58.19262451,-130.688232,Highway 51 Both directions,Road Condition
132671,Hydro Lines Down,Lower Mainland District,Ongoing,Normal,03/29/2012 01:56:37,Hydro Lines Down 11.6 km north of Lions Bay. Lane closure in effect. Updated on Thu Mar 29 at 1:56 am. (ID# 132671),,Lane Closure,49.54902858,-123.2369966,49.54902858,-123.2369966,Highway 99 Northbound,Incident
128452,Compact Snow with Slushy Sections,West Kootenay District,Ongoing,Normal,02/19/2012 05:13:54,"Compact Snow with Slushy Sections from British Columbia and Washington Border, South of Trail to Junction with Highway 3B, in Waneta (11.3 km). Updated Sun Feb 19 at 5:13 am. (ID# 128452)",1,None,49.08783244,-117.626428,49.0001361,-117.6263387,Highway 22A Both directions,Road Condition
140552,Limited Visibility with Blowing Snow,Peace District,Ongoing,Normal,12/09/2012 16:27,Limited Visibility with Blowing Snow from Dawson Creek to British Columbia and Alberta Border (14.7 km). Updated Sun Dec 9 at 4:27 pm. (ID# 140552),1,None,55.77718963,-120.0013593,55.75626881,-120.2175452,Highway 49 Both directions,Road Condition
124200,Slippery Sections,Peace District,Ongoing,Normal,01/09/2012 7:09,Slippery Sections from Tumbler Ridge to Arras (98.7 km). Updated Mon Jan 9 at 7:09 am. (ID# 124200),1,None,55.75739967,-120.5582562,55.1114161,-120.9704764,Highway 52 Both directions,Road Condition
124603,Compact Snow with Slushy Sections,West Kootenay District,Ongoing,Normal,01/14/2012 03:42:57,Compact Snow with Slushy Sections from British Columbia and Idaho border to Creston (11.7 km). Updated Sat Jan 14 at 3:42 am. (ID# 124603),1,None,49.10137189,-116.5244285,48.99996289,-116.5002884,Highway 21 Both directions,Road Condition
138334,Compact Snow with Slushy Sections,Rocky Mountain District,Ongoing,Normal,11/22/2012 02:31:49,Compact Snow with Slushy Sections from British Columbia and Idaho Border to Curzon Junction at Highway 3 (10.7 km). Updated Thu Nov 22 at 2:31 am. (ID# 138334),1,None,49.07243869,-116.1475206,49.00056153,-116.1811835,Highway 95 Both directions,Road Condition
141437,Compact Snow with Slippery Sections,Rocky Mountain District,Ongoing,Normal,12/18/2012 11:58:13,Compact Snow with Slippery Sections from Elko to Fernie (29.5 km). Updated Tue Dec 18 at 11:58 am. (ID# 141437),1,None,49.50327422,-115.0713205,49.29970131,-115.1159006,Highway 3 Both directions,Road Condition
133316,Limited Visibility with Fog,Bulkley Stikine District,Ongoing,Normal,04/12/2012 12:13,Limited Visibility with Fog from Junction with Highway 16 at Topley to Granisle (48.9 km). Updated Thu Apr 12 at 12:13 pm. (ID# 133316),1,None,54.88859191,-126.2062131,54.50710175,-126.3009986,Highway 118 Both directions,Road Condition
130717,Debris on Road,Thompson Nicola District,Ongoing,Normal,03/10/2012 23:18,Watch for Rocks on road from Merritt to Stump Lake Ranch (57.1 km). Updated on Sat Mar 10 at 11:18 pm. (ID# 130717),1,None,50.39326568,-120.3278228,50.11133388,-120.7862166,Highway 5A Both directions,Incident
126486,Slippery Sections,Cariboo District,Ongoing,Normal,01/30/2012 05:24:06,"Slippery Sections from Kane Creek Bridge to Junction with Highway 97 North, in Cache Creek (122.9 km). Updated Mon Jan 30 at 5:24 am. (ID# 126486)",1,None,50.88784601,-121.4000189,50.42995487,-122.2657853,Highway 99 Both directions,Road Condition
132367,Slushy with Slippery Sections,Rocky Mountain District,Ongoing,Normal,03/22/2012 11:51:43,Slushy with Slippery Sections from Athalmer Junction to Radium 4 Corners (13.2 km). Updated Thu Mar 22 at 11:51 am. (ID# 132367),1,None,50.62225264,-116.0717835,50.51582047,-115.9995169,Highway 93 Both directions,Road Condition
135463,Snowing with Slippery Sections,Peace District,Ongoing,Normal,10/22/2012 12:46:18,Snowing with Slippery Sections from Taylor to Wonowon (107.3 km). Updated Mon Oct 22 at 12:46 pm. (ID# 135463),1,None,56.72703142,-121.8036638,56.12647902,-120.6633336,Highway 97 Both directions,Road Condition
-33838,Maintenance,Lower Mainland District,Ongoing,Normal,05/10/2012 16:12,"Maintenance 26 km east of Junction with Highway 5, in Hope is now clear.  Updated on Thu May 10 at 4:12 pm. (ID# -33838)",1,Single Lane Alternating Traffic,49.22056147,-121.0921028,49.22056147,-121.0921028,Highway 3 Both directions,Current Planned
138980,Compact Snow with Slippery Sections,Bulkley Stikine District,Ongoing,Normal,12/09/2012 16:13,"Compact Snow with Slippery Sections from Wakefield Road, 30 kilometers west of Houston to Houston (31.4 km). Updated Sun Dec 9 at 4:13 pm. (ID# 138980)",1,None,54.39447234,-126.6660888,54.61971731,-126.852942,Highway 16 Both directions,Road Condition
133713,Debris on Road,Okanagan Shuswap District,Ongoing,Normal,09/03/2012 18:07,Watch for falling rocks on Road from Princeton to Junction with Brookmere Road (59.4 km). Updated on Mon Sep 3 at 6:07 pm. (ID# 133713),1,None,49.8162541,-120.7051283,49.45824703,-120.5419089,Coalmont Road Both directions,Incident
-37941,Vehicle Recovery,Rocky Mountain District,Ongoing,Normal,12/08/2012 10:32,Vehicle Recovery 32 km east of Revelstoke 8:00 am to 4:00 pm on Sat Dec 8. The road is reduced to single lane alternating traffic with up to 20 minutes delay. Updated on Sat Dec 8 at 10:32 am. (ID# -37941),1,Single Lane Alternating - 20 minutes delay,51.12883648,-117.8830687,51.12883648,-117.8830687,Highway 1 Both directions,Current Planned
122629,Compact Snow with Slippery Sections,Bulkley Stikine District,Ongoing,Normal,01/19/2012 07:39:52,"Compact Snow with Slippery Sections from Junction with Highway 51 and Boulder, in Dease Lake to Dease River Bridge (67.3 km). Updated Thu Jan 19 at 7:39 am. (ID# 122629)",1,None,58.94423434,-129.8668664,58.43460727,-129.9874032,Highway 37 Both directions,Road Condition
130380,Frost Heaves,Peace District,Ongoing,Normal,03/24/2012 09:39:52,"Frost Heaves 60 km east of Tumbler Ridge to Junction with Highway 2, in Tupper (84.4 km). Updated Sat Mar 24 at 9:39 am. (ID# 130380)",1,None,55.48591815,-120.0324681,54.88133997,-120.4375717,Highway 52E Both directions,Road Condition
133962,Ferry Service Interruption,West Kootenay District,Ongoing,Normal,06/22/2012 12:19:27,Experiencing delays due to debris caused by high water levels at Kootenay River. Updated on Fri Jun 22 at 12:19 pm. (ID# 133962),1,None,49.39524656,-117.5445411,49.39524656,-117.5445411,Glade Ferry Both directions,Incident
142852,Vehicle Incident,Rocky Mountain District,Ongoing,Major,12/29/2012 15:28:20,Closed in both directions 1 km east of Wardner because of Vehicle Incident. Assessment of incident in progress; next update 4:30 pm. Updated on Sat Dec 29 at 3:28 pm. (ID# 142852),1,Closed,49.41844971,-115.3970879,49.41844971,-115.3970879,Highway 3 Both directions,Incident
125238,Compact Snow with Slippery Sections,Thompson Nicola District,Ongoing,Normal,01/21/2012 03:33:23,Compact Snow with Slippery Sections from 10 kilometers east of Cache Creek to Kamloops (73.3 km). Updated Sat Jan 21 at 3:33 am. (ID# 125238),1,None,50.66827467,-120.3079844,50.78553539,-121.1881244,Highway 1 Both directions,Road Condition
128995,Compact Snow with Slushy Sections,West Kootenay District,Ongoing,Normal,02/26/2012 04:11:04,Compact Snow with Slushy Sections from Ymir to Nelson (26.3 km). Updated Sun Feb 26 at 4:11 am. (ID# 128995),1,None,49.48213658,-117.2925203,49.28709761,-117.2244661,Highway 6 N/S Both directions,Road Condition
126673,Compact Snow with Slushy Sections,West Kootenay District,Ongoing,Normal,02/01/2012 12:33,Compact Snow with Slushy Sections from Westbridge to Beaverdell (34.7 km). Updated Wed Feb 1 at 12:33 pm. (ID# 126673),1,None,49.43434218,-119.0884713,49.16913744,-118.9757284,Highway 33 Both directions,Road Condition
129241,Slushy Sections,Fort George District,Ongoing,Normal,02/25/2012 12:59:15,"Slushy Sections from Junction with Highway 5, in Tete Jaune Cache to British Columbia and Alberta Border (79.4 km). Updated Sat Feb 25 at 12:59 pm. (ID# 129241)",1,None,52.88195644,-118.4493187,52.98533444,-119.4598042,Highway 16 Both directions,Road Condition
133508,Frost Heaves,Cariboo District,Ongoing,Normal,04/23/2012 20:36:40,Frost Heaves from Hagensborg to Tatla Lake (210.6 km). Updated Mon Apr 23 at 8:36 pm. (ID# 133508),1,None,51.89653297,-124.5922451,52.39464758,-126.481793,Highway 20 Both directions,Road Condition
122628,Snowing with Slippery Sections,Bulkley Stikine District,Ongoing,Normal,03/03/2012 6:37,"Snowing with Slippery Sections from Stikine River Bridge to Junction with Highway 51 and Boulder, in Dease Lake (50.8 km). Updated Sat Mar 3 at 6:37 am. (ID# 122628)",1,None,58.43460727,-129.9874032,58.04144209,-129.9498506,Highway 37 Both directions,Road Condition
134138,Limited Visibility with Fog,Thompson Nicola District,Ongoing,Normal,06/23/2012 15:37:41,"Limited Visibility with Fog from Junction with Highway 97C in Logan Lake to Exit 336, Junction with Highway 5 at Lac Le Jeune (24.1 km). Updated Sat Jun 23 at 3:37 pm. (ID# 134138)",1,None,50.48704612,-120.5432006,50.48843198,-120.8320114,Highway 97D Both directions,Road Condition
141783,Compact Snow,Vancouver Island District,Ongoing,Normal,12/20/2012 09:58:40,Compact Snow from Junction with Sayward Road to 2 km south of Nimpkish (115.2 km). Updated Thu Dec 20 at 9:58 am. (ID# 141783),1,None,50.55693125,-126.9750892,50.3215829,-125.9905465,Highway 19 Both directions,Road Condition
139016,Compact Snow with Slippery Sections,Fort George District,Ongoing,Normal,12/01/2012 1:07,Compact Snow with Slippery Sections from Junction with Highway 97 North to Mackenzie (25.5 km). Updated Sat Dec 1 at 1:07 am. (ID# 139016),1,None,55.31260823,-123.1149029,55.11937837,-122.9586019,Highway 39 Both directions,Road Condition
136783,Slushy with Slippery Sections,Rocky Mountain District,Ongoing,Normal,11/08/2012 4:51,Slushy with Slippery Sections from Brisco to Golden (77.4 km). Updated Thu Nov 8 at 4:51 am. (ID# 136783),1,None,51.30697608,-116.9657173,50.82535265,-116.2683431,Highway 95 Both directions,Road Condition
134229,Debris on Road,Rocky Mountain District,Ongoing,Normal,07/03/2012 18:11,Watch for fallen rocks from Revelstoke Dam to Mica Dam (141.5 km). Updated on Tue Jul 3 at 6:11 pm. (ID# 134229),1,None,52.04699182,-118.593202,51.04322357,-118.2040972,Highway 23 Both directions,Incident
139204,Drifting Snow,Peace District,Ongoing,Normal,11/29/2012 22:05:53,"Drifting Snow from Junction with Highway 39, south of MacKenzie to 24 km south of Junction with Highway 29, in Chetwynd (123.8 km). Updated Thu Nov 29 at 10:05 pm. (ID# 139204)",1,None,55.61238504,-121.9532483,55.1193698,-122.9586183,Highway 97 Both directions,Road Condition
135096,Wildlife on Road,Cariboo District,Ongoing,Normal,10/23/2012 04:21:56,"Wildlife on Road from Bralorne to Junction with Highway 99, in Lillooet (120.9 km). Updated on Tue Oct 23 at 4:21 am. (ID# 135096)",1,None,50.68059216,-121.9338746,50.76049353,-122.7822946,Highway 40 Both directions,Incident
133087,Debris on Road,Rocky Mountain District,Ongoing,Normal,05/11/2012 18:10,Watch for falling rocks and potholes  from Craigellachie to Revelstoke (41.7 km). Updated on Fri May 11 at 6:10 pm. (ID# 133087),1,None,51.0093038,-118.2162112,50.99776273,-118.689603,Highway 1 Both directions,Incident
128069,Slushy with Slippery Sections,West Kootenay District,Ongoing,Normal,02/23/2012 08:58:00,Slushy with Slippery Sections from Retallack to Kaslo (27 km). Updated Thu Feb 23 at 8:58 am. (ID# 128069),1,None,49.91389948,-116.9142007,50.04422498,-117.1542015,Highway 31A Both directions,Road Condition
139180,Wildlife on Road,Okanagan Shuswap District,Ongoing,Normal,12/11/2012 20:02,"Wildlife on Road 6 km south of Junction with Highway 1, in Salmon Arm to Junction with Highway 1, in Salmon Arm (6 km). Updated on Tue Dec 11 at 8:02 pm. (ID# 139180)",1,None,50.70891422,-119.2276086,50.66066231,-119.2049607,Highway 97B Both directions,Incident
126944,Slippery Sections,West Kootenay District,Ongoing,Normal,02/05/2012 12:34,Slippery Sections from British Columbia and Washington border to Junction with Highway 3 (10.4 km). Updated Sun Feb 5 at 12:34 pm. (ID# 126944),1,None,49.0756232,-117.2729028,48.99998902,-117.2992265,Highway 6 N/S Both directions,Road Condition
126674,Compact Snow with Slushy Sections,Okanagan Shuswap District,Ongoing,Normal,02/01/2012 8:57,Compact Snow with Slushy Sections from Pennask Summitt (1728 metres) to Brenda Mine Road Exit (10.1 km). Updated Wed Feb 1 at 8:57 am. (ID# 126674),1,None,49.86935162,-119.9316269,49.91008487,-120.0283914,Highway 97C Both directions,Road Condition
126482,Fog Patches,Lower Mainland District,Ongoing,Normal,01/30/2012 09:17:52,"Fog Patches from Deroche to Junction with Highway 1, in Hope (59.1 km). Updated Mon Jan 30 at 9:17 am. (ID# 126482)",1,None,49.39263618,-121.4586394,49.18799595,-122.0727751,Highway 7 Both directions,Road Condition
136572,Slippery Sections,Bulkley Stikine District,Ongoing,Normal,11/05/2012 9:35,"Slippery Sections from Francois Lake to Junction with Highway 16, in Burns Lake (23.3 km). Updated Mon Nov 5 at 9:35 am. (ID# 136572)",1,None,54.22487566,-125.7541179,54.05157407,-125.7567693,Highway 35 Both directions,Road Condition
