id,cause,district,state,severity,localupdatetime,advisorymessage,isbidirectional,trafficpattern,head_latitude,head_longitude,tail_latitude,tail_longitude,route,type
122786,Compact Snow with Slippery Sections,Bulkley Stikine District,Ongoing,Normal,01/01/2012 4:19,Compact Snow with Slippery Sections from Glenora to Burnt Trailer-Tanzilla Access (74.2 km). Updated Sun Jan 1 at 4:19 am. (ID# 122786),1,None,58.19262451,-130.688232,57.83694332,-131.3883674,Highway 51 Both directions,Road Condition
120655,Compact Snow with Slippery Sections,Bulkley Stikine District,Ongoing,Normal,01/01/2012 4:19,"Compact Snow with Slippery Sections from Deltaic Creek Bridge, 64 kilometers north of Meziadin Junction to Bob Quinn Lake Maintenance Contractor Yard (76.5 km). Updated Sun Jan 1 at 4:19 am. (ID# 120655)",1,None,56.98061126,-130.2469368,56.54667152,-129.5490093,Highway 37 Both directions,Road Condition
120656,Compact Snow with Slippery Sections,Bulkley Stikine District,Ongoing,Normal,01/01/2012 4:19,Compact Snow with Slippery Sections from Bob Quinn Lake Maintenance Contractor Yard to Burrage Bridge (35.4 km). Updated Sun Jan 1 at 4:19 am. (ID# 120656),1,None,57.27013231,-130.2711856,56.98061126,-130.2469368,Highway 37 Both directions,Road Condition
117144,Compact Snow with Slippery Sections,Bulkley Stikine District,Ongoing,Normal,01/01/2012 4:20,"Compact Snow with Slippery Sections from Burnt Trailer-Tanzilla Access to Junction with Highway 37, in Dease Lake (56.3 km). Updated Sun Jan 1 at 4:20 am. (ID# 117144)",1,None,58.43743815,-129.9959564,58.19262451,-130.688232,Highway 51 Both directions,Road Condition
117438,Compact Snow with Slippery Sections,Bulkley Stikine District,Ongoing,Normal,01/01/2012 4:20,Compact Snow with Slippery Sections from Burrage Bridge to Tatogga Lake Maintenance Yard (57.5 km). Updated Sun Jan 1 at 4:20 am. (ID# 117438),1,None,57.70948254,-129.9947151,57.27013231,-130.2711856,Highway 37 Both directions,Road Condition
120986,Compact Snow,Bulkley Stikine District,Ongoing,Normal,01/01/2012 4:20,Compact Snow from Atlin to Border of British Columbia and Yukon (51 km). Updated Sun Jan 1 at 4:20 am. (ID# 120986),1,None,60.00026471,-133.7947264,59.57579519,-133.6987558,Atlin Highway Both directions,Road Condition
122628,Compact Snow with Slippery Sections,Bulkley Stikine District,Ongoing,Normal,01/01/2012 4:21,"Compact Snow with Slippery Sections from Stikine River Bridge to Junction with Highway 51 and Boulder, in Dease Lake (50.8 km). Updated Sun Jan 1 at 4:21 am. (ID# 122628)",1,None,58.43460727,-129.9874032,58.04144209,-129.9498506,Highway 37 Both directions,Road Condition
122629,Compact Snow with Slippery Sections,Bulkley Stikine District,Ongoing,Normal,01/01/2012 4:21,"Compact Snow with Slippery Sections from Junction with Highway 51 and Boulder, in Dease Lake to Dease River Bridge (67.3 km). Updated Sun Jan 1 at 4:21 am. (ID# 122629)",1,None,58.94423434,-129.8668664,58.43460727,-129.9874032,Highway 37 Both directions,Road Condition
122687,Compact Snow with Slippery Sections,Bulkley Stikine District,Ongoing,Normal,01/01/2012 4:21,"Compact Snow with Slippery Sections from Moricetown, 36 kilometers west of Smithers to Wakefield Road, 30 kilometers west of Houston (63.2 km). Updated Sun Jan 1 at 4:21 am. (ID# 122687)",1,None,54.61971731,-126.852942,55.01884293,-127.3316644,Highway 16 Both directions,Road Condition
121695,Compact Snow with Slippery Sections,Bulkley Stikine District,Ongoing,Normal,01/01/2012 4:22,Compact Snow with Slippery Sections from Junction with Highway 16 at Topley to Granisle (48.9 km). Updated Sun Jan 1 at 4:22 am. (ID# 121695),1,None,54.88859191,-126.2062131,54.50710175,-126.3009986,Highway 118 Both directions,Road Condition
122211,Compact Snow with Slippery Sections,Bulkley Stikine District,Ongoing,Normal,01/01/2012 4:22,"Compact Snow with Slippery Sections from Junction with Highway 16 at Kitwanga to Cranberry River, 76 kilometers north of Kitwanga (76.3 km). Updated Sun Jan 1 at 4:22 am. (ID# 122211)",1,None,55.60037376,-128.5440523,55.09647221,-128.0763565,Highway 37 Both directions,Road Condition
122788,Compact Snow with Slippery Sections,Bulkley Stikine District,Ongoing,Normal,01/01/2012 4:22,"Compact Snow with Slippery Sections from 50 kilometers east of Terrace to Moricetown, 36 kilometers west of Smithers (119.5 km). Updated Sun Jan 1 at 4:22 am. (ID# 122788)",1,None,55.01884293,-127.3316644,54.84944965,-128.3311427,Highway 16 Both directions,Road Condition
122776,Compact Snow with Slippery Sections,Skeena District,Ongoing,Normal,01/01/2012 4:22,"Compact Snow with Slippery Sections from Junction with Highway 16, in Terrace to Gingolx (Kincolith) (169 km). Updated Sun Jan 1 at 4:22 am. (ID# 122776)",1,None,54.99296321,-129.9537309,54.51715538,-128.6239055,Nisga'a Highway Both directions,Road Condition
